,PHRASE,COUNT,ON_TOPIC,UNIQUE,SPECIFIC
381,Moore Gilbert,100,0,,
382,saying,958,0,,
383,night,221,0,,
384,officer,935,0,,
385,First Amendment,361,0,,
386,legislation,167,0,,
387,gain,228,0,,
388,want,833,0,,
389,deals,88,0,,
390,made,1820,0,,
391,deal,593,0,,
392,blackmail,127,0,,
393,citizens,630,0,,
394,governments,1187,0,,
395,human rights,439,0,,
396,ban,292,0,,
397,fact,717,0,,
398,affidavit,65,0,,
399,targeted,531,0,,
400,democracy,233,0,,
401,became,517,0,,
402,campus,46,0,,
403,weapons,343,0,,
404,maximum,176,0,,
405,code,303,0,,
406,leak,357,0,,
407,interference,285,0,,
408,revised,78,0,,
409,threats,402,0,,
410,around,1038,0,,
411,compromised,197,0,,
412,several,850,0,,
413,allies,570,0,,
414,private,825,0,,
415,meetings,241,0,,
416,death,425,0,,
417,Crypto AG,101,0,,
418,Huawei Technologies Co,24,0,,
419,political intelligence,16,0,,
420,claimed,538,0,,
421,million,560,0,,
422,real,508,0,,
423,government agencies,144,0,,
424,Steele dossier,66,0,,
425,brother,336,0,,
426,informant,128,0,,
427,grand jury,240,0,,
428,exposed,424,0,,
429,economic,607,0,,
430,gear,92,0,,
431,picture,109,0,,
432,numerous,181,0,,
433,extradition request,155,0,,
434,carry,213,0,,
435,service,778,0,,
436,stock,36,0,,
437,high,905,0,,
438,chat,85,0,,
439,venture capital,28,0,,
440,bomb,89,0,,
441,papers,198,0,,
442,see,967,0,,
443,complaint,309,0,,
444,internet,325,0,,
445,Anderson Cooper,39,0,,
446,Assange could,59,0,,
447,though,598,0,,
448,recent,684,0,,
449,moves,80,0,,
450,cameras,171,0,,
451,extradition case,78,0,,
452,New York Times,485,0,,
453,Chinese intelligence,287,0,,
454,machines,182,0,,
455,person,679,0,,
456,UC Global,115,0,,
457,minister,340,0,,
458,extradition hearing,155,0,,
459,universities,158,0,,
460,children,201,0,,
461,jail,468,0,,
462,supply chain,79,0,,
463,executed,140,0,,
464,leaked,437,0,,
465,three,978,0,,
466,multiple,302,0,,
467,diplomats,369,0,,
468,campaigns,160,0,,
469,sexual relationships,11,0,,
470,communications,614,0,,
471,politician,68,0,,
472,move,408,0,,
473,disclosure,234,0,,
474,fundraising,17,0,,
475,crime,524,0,,
476,chain,142,0,,
477,conference,420,0,,
478,United States Marine,87,0,,
479,began,550,0,,
480,materials,201,0,,
481,probe,194,0,,
482,senior,656,0,,
483,published,830,0,,
484,way,1164,0,,
485,since,1230,0,,
486,availability,80,0,,
487,Maria Butina,184,0,,
488,order,690,0,,
489,current United States,12,0,,
490,provided,657,0,,
491,US intelligence,223,0,,
492,giant,338,0,,
493,removed,161,0,,
494,arms,177,0,,
495,Fox News host,12,0,,
496,President Donald Trump,259,0,,
497,researchers,241,0,,
498,group,733,0,,
499,believe Fang,10,0,,
500,romantic,40,0,,
501,US officials,123,0,,
502,reserved,99,0,,
503,former United States,198,0,,
504,things,515,0,,
505,earlier,534,0,,
506,man,637,0,,
507,committee,304,0,,
508,act,450,0,,
509,risks,296,0,,
510,Prime Minister,273,0,,
511,platforms,95,0,,
512,protests,121,0,,
513,electronic,310,0,,
514,authoritative,88,0,,
515,denied,689,0,,
516,operatives,263,0,,
517,briefed,95,0,,
518,war crimes,165,0,,
519,devices,644,0,,
520,need,608,0,,
521,guilty,657,0,,
522,Jonathan Pollard,19,0,,
523,must,605,0,,
524,Axios reported,11,0,,
525,users,362,0,,
526,privacy,363,0,,
527,Five Eyes,139,0,,
528,telecommunications,272,0,,
529,deadline,102,0,,
530,start,344,0,,
531,extended,83,0,,
532,plea,205,0,,
533,major,620,0,,
534,attorney,534,0,,
535,elected officials,17,0,,
536,month,807,0,,
537,stolen,345,0,,
538,unmasking requests,50,0,,
539,press freedom,183,0,,
540,server,134,0,,
541,ordered,332,0,,
542,director,926,0,,
543,alleged spy,32,0,,
544,hard,428,0,,
545,working,1113,0,,
546,good,610,0,,
547,vulnerabilities,193,0,,
548,operators,75,0,,
549,relations,411,0,,
550,another,903,0,,
551,judge,548,0,,
552,Wall Street Journal,142,0,,
553,got,568,0,,
554,book,416,0,,
555,Chelsea Manning,363,0,,
556,drive,319,0,,
557,Foreign Intelligence Surveillance,114,0,,
558,course,385,0,,
559,Minority Leader,30,0,,
560,held,781,0,,
561,remains,300,0,,
562,laws,383,0,,
563,mobile,289,0,,
564,leader,334,0,,
565,defensive,48,0,,
566,given,716,0,,
567,corporate,313,0,,
568,outside,508,0,,
569,furlough,13,0,,
570,individuals,397,0,,
571,something,638,0,,
572,medical,246,0,,
573,secret services,35,0,,
574,list,355,0,,
575,intelligence committee,40,0,,
576,secretary,276,0,,
577,clear,799,0,,
578,civilian,132,0,,
579,thing,445,0,,
580,Intelligence Agency,189,0,,
581,question,556,0,,
582,intelligence agency,282,0,,
583,prisoners,167,0,,
584,powerful,262,0,,
585,end,706,0,,
586,briefing,142,0,,
587,father,258,0,,
588,dissidents,179,0,,
589,words,260,0,,
590,transcripts,102,0,,
591,spooks,47,0,,
592,following,461,0,,
593,raid,101,0,,
594,taken,554,0,,
595,stage,98,0,,
596,referendum,26,0,,
597,updated,125,0,,
598,already,728,0,,
599,market,257,0,,
600,parliament,101,0,,
601,Attorney General,305,0,,
602,within,563,0,,
603,legal team,150,0,,
604,become,617,0,,
605,meeting,597,0,,
606,politicians including,16,0,,
607,warrants,143,0,,
608,anything,470,0,,
609,commercial,234,0,,
610,actually,501,0,,
611,point,600,0,,
612,a spy,531,0,,
613,the dossier,162,0,,
614,the US,2532,0,,
615,the United States,5723,0,,
616,the FBI,1461,0,,
617,The Daily,145,0,,
618,Also on,199,0,,
619,you know,520,0,,
620,the House,305,0,,
621,relationship with,318,0,,
622,the Chinese,1676,0,,
623,according to,1817,0,,
624,to the,7648,0,,
625,a Chinese,403,0,,
626,The news,208,0,,
627,in the,10176,0,,
628,this story,202,0,,
629,that the,4269,0,,
630,the UK,835,0,,
631,the UAE,228,0,,
632,with a Chinese,38,0,,
633,Read more,185,0,,
634,site is,113,0,,
635,with a,1255,0,,
636,is protected by,118,0,,
637,the consulate,118,0,,
638,and free,42,0,,
639,The Intercept,180,0,,
640,ties to,383,0,,
641,your inbox,130,0,,
642,has been,2195,0,,
643,to The,135,0,,
644,and the,3381,0,,
645,the embassy,685,0,,
646,of Assange,258,0,,
647,the CIA,1407,0,,
648,and former,318,0,,
649,had been,1407,0,,
650,the Trump,821,0,,
651,by the,3180,0,,
652,is one of,150,0,,
653,the coronavirus,209,0,,
654,the FISA,183,0,,
655,the Justice Department,497,0,,
656,is available,59,0,,
657,the Ecuadorian,423,0,,
658,on the,3699,0,,
659,of Congress,115,0,,
660,companies and,169,0,,
661,Assange and,332,0,,
662,current and former,114,0,,
663,the US and,214,0,,
664,one of,1364,0,,
665,can provide,67,0,,
666,the Trump campaign,223,0,,
667,your friends,66,0,,
668,for more,171,0,,
669,becoming a,52,0,,
670,and counter,27,0,,
671,provide a,94,0,,
672,in a,3174,0,,
673,he was,2123,0,,
674,the House Intelligence,111,0,,
675,access to,1038,0,,
676,I had,198,0,,
677,in the US,408,0,,
678,I think,686,0,,
679,a statement,726,0,,
680,as of,81,0,,
681,be interested,73,0,,
682,the government,1057,0,,
683,of Americas,46,0,,
684,by The,172,0,,
685,opinion and,23,0,,
686,created by,103,0,,
687,with the,3024,0,,
688,to any,164,0,,
689,one of Americas,21,0,,
690,the Soviet,256,0,,
691,and special,83,0,,
692,Assange is,542,0,,
693,In this,94,0,,
694,in London,614,0,,
695,consulate in,170,0,,
696,This article is,97,0,,
697,did not,1183,0,,
698,a Chinese spy,39,0,,
699,that matter,92,0,,
700,for the,3345,0,,
701,to a,1771,0,,
702,of secret,110,0,,
703,Committee on,64,0,,
704,Reporting by,26,0,,
705,against Assange,346,0,,
706,The US,345,0,,
707,Editing by,25,0,,
708,The Washington Post,264,0,,
709,in Houston,109,0,,
710,to the US,311,0,,
711,the Guardian,157,0,,
712,the Russian,910,0,,
713,in the United,1107,0,,
714,a US,265,0,,
715,a large,160,0,,
716,the indictment,443,0,,
717,the public,601,0,,
718,to close,92,0,,
719,the US government,216,0,,
720,is more than,97,0,,
721,in prison,704,0,,
722,a decade,193,0,,
723,publication of,267,0,,
724,Your Inbox,52,0,,
725,of Chinese,270,0,,
726,the company,907,0,,
727,it is,1158,0,,
728,to spy on,397,0,,
729,as well as,674,0,,
730,I mean,206,0,,
731,I was,468,0,,
732,that he,1675,0,,
733,is now,293,0,,
734,back in,152,0,,
735,in a statement,450,0,,
736,is not,1162,0,,
737,would be,1184,0,,
738,that can,172,0,,
739,on Intelligence,57,0,,
740,on Tuesday,335,0,,
741,on Monday,308,0,,
742,the Intel,17,0,,
743,Huawei and,271,0,,
744,sentence of years,52,0,,
745,of its,656,0,,
746,that Assange,417,0,,
747,have been,1590,0,,
748,on Wednesday,291,0,,
749,is the,1193,0,,
750,ADVERTISEMENT The,42,0,,
751,in Moscow,512,0,,
752,to China,332,0,,
753,Mar a Lago,142,0,,
754,the Bay Area,21,0,,
755,charges over,34,0,,
756,she was,529,0,,
757,to steal,474,0,,
758,The FBI,261,0,,
759,to the United,858,0,,
760,the country,537,0,,
761,the FBIs,248,0,,
762,of years in,41,0,,
763,a current,24,0,,
764,going to,668,0,,
765,the president,430,0,,
766,of our,422,0,,
767,the firm,137,0,,
768,Assange was,401,0,,
769,was a,1334,0,,
770,of a,2429,0,,
771,in China,493,0,,
772,on Thursday,351,0,,
773,was arrested,690,0,,
774,years in,590,0,,
775,charges carry a,34,0,,
776,the intelligence,605,0,,
777,on Friday,261,0,,
778,The charges,126,0,,
779,would have,590,0,,
780,the FISA court,54,0,,
781,Committee on Intelligence,34,0,,
782,a maximum sentence,51,0,,
783,maximum sentence of,52,0,,
784,it was,1362,0,,
785,had a,400,0,,
786,a friend,150,0,,
787,at the,3051,0,,
788,created on,71,0,,
789,Whelan was,246,0,,
790,there is,574,0,,
791,to be,2670,0,,
792,be updated,78,0,,
793,the coronavirus pandemic,74,0,,
794,the court,457,0,,
795,the Chinese government,524,0,,
796,of this,654,0,,
797,they were,682,0,,
798,of use,78,0,,
799,of years,121,0,,
800,sentence of,141,0,,
801,it with,111,0,,
802,the year old,87,0,,
803,its final form,74,0,,
804,developed with,71,0,,
805,are created,75,0,,
806,carry a,55,0,,
807,in its final,75,0,,
808,years in prison,399,0,,
809,carry a maximum,25,0,,
810,this is,567,0,,
811,in the Bay,18,0,,
812,a maximum,115,0,,
813,the data,147,0,,
814,of spying,479,0,,
815,of the Chinese,239,0,,
816,prosecutors have,61,0,,
817,a rush,77,0,,
818,a proprietary,71,0,,
819,embassy in,394,0,,
820,under the,708,0,,
821,on the House,54,0,,
822,as the,1248,0,,
823,in Iran,298,0,,
824,the world,1082,0,,
825,the Israeli,196,0,,
826,a decade ago,55,0,,
827,espionage and,323,0,,
828,in Israel,104,0,,
829,by the US,136,0,,
830,the FSB,174,0,,
831,and the United,236,0,,
832,form and,77,0,,
833,and other,917,0,,
834,in Russia,472,0,,
835,be in its,76,0,,
836,the companys,424,0,,
837,the British,453,0,,
838,Lawyers for,23,0,,
839,a foreign,443,0,,
840,and computer misuse,21,0,,
841,team at,19,0,,
842,of Israeli,84,0,,
843,and computer,58,0,,
844,the audio,83,0,,
845,spying on,430,0,,
846,not be in,79,0,,
847,documents a,20,0,,
848,of espionage,489,0,,
849,a lot,468,0,,
850,who knew,28,0,,
851,the hack,84,0,,
852,Assange and the,39,0,,
853,at a,675,0,,
854,Fang had,10,0,,
855,violating the Espionage,109,0,,
856,the Australian,171,0,,
857,one of the,761,0,,
858,to WikiLeaks,198,0,,
859,espionage and computer,25,0,,
860,to the news,34,0,,
861,Eric Swalwell D,11,0,,
862,the year,163,0,,
863,member of,317,0,,
864,for further,81,0,,
865,and may be,80,0,,
866,use and,78,0,,
867,according to the,566,0,,
868,the story,214,0,,
869,contractor and,85,0,,
870,the case,875,0,,
871,is a,1987,0,,
872,by the coronavirus,20,0,,
873,should be,455,0,,
874,on Twitter,256,0,,
875,during the,591,0,,
876,accused of,675,0,,
877,contributed to this,121,0,,
878,act of,146,0,,
879,declined to,260,0,,
880,off in,26,0,,
881,indicted the,17,0,,
882,the press,342,0,,
883,the news,167,0,,
884,that I,300,0,,
885,of war,71,0,,
886,prosecution of,119,0,,
887,a Russian,463,0,,
888,And I,204,0,,
889,Fang was,10,0,,
890,according to a,276,0,,
891,to this report,107,0,,
892,the information,457,0,,
893,the potential,120,0,,
894,intelligence and,329,0,,
895,as a,2467,0,,
896,the American,534,0,,
897,the WikiLeaks,230,0,,
898,is more,168,0,,
899,in the UAE,57,0,,
900,that it,943,0,,
901,such as,660,0,,
902,from the,2547,0,,
903,about the,1474,0,,
904,to make,572,0,,
905,the White House,391,0,,
906,at risk,194,0,,
907,for comment,170,0,,
908,Israel and,79,0,,
909,familiar with the,131,0,,
910,a member of,158,0,,
911,the FISA Court,25,0,,
912,the Soviet Union,158,0,,
913,a tip,26,0,,
914,that the FBI,161,0,,
915,is that,552,0,,
916,to do,832,0,,
917,The United States,546,0,,
918,that China,203,0,,
919,removed from,69,0,,
920,respond to,229,0,,
921,further information,81,0,,
922,not immediately,96,0,,
923,a United States,341,0,,
924,Fang and,12,0,,
925,the Venona,30,0,,
926,investments in,29,0,,
927,of July,16,0,,
928,Director of National,137,0,,
929,trying to,676,0,,
930,be removed,33,0,,
931,at least,620,0,,
932,an act of,76,0,,
933,Huawei has,210,0,,
934,relationship with a,23,0,,
935,to gain,149,0,,
936,can be,523,0,,
937,Swalwell to,11,0,,
938,be removed from,23,0,,
939,spying for,311,0,,
940,up and,107,0,,
941,of National Intelligence,141,0,,
942,United States and,593,0,,
943,over the,769,0,,
944,the allegations,179,0,,
945,embassy in London,189,0,,
946,a prisoner,65,0,,
947,linked to,199,0,,
948,ago,481,0,,
949,charged with,517,0,,
950,This is,773,0,,
951,members of,467,0,,
952,the BBC,107,0,,
953,who had,379,0,,
954,Paul Whelans,73,0,,
955,Select Committee on,32,0,,
956,to have,930,0,,
957,the continent,22,0,,
958,more than,998,0,,
959,for publishing,175,0,,
960,is seen,49,0,,
961,Joe Lauria,45,0,,
962,had to,243,0,,
963,In the,670,0,,
964,to United States,204,0,,
965,kind of,412,0,,
966,the report,410,0,,
967,have to,489,0,,
968,in an,783,0,,
969,it had,319,0,,
970,of the US,195,0,,
971,According to,561,0,,
972,for Israel,35,0,,
973,say the,151,0,,
974,Huawei is,228,0,,
975,that she,414,0,,
976,It is,690,0,,
977,declined to comment,139,0,,
978,and one,138,0,,
979,to Israel,61,0,,
980,Epstein and,50,0,,
981,news from,105,0,,
982,off with,26,0,,
983,that United States,111,0,,
984,Assange has,275,0,,
985,one former,23,0,,
986,this report,155,0,,
987,the Mossad,70,0,,
988,by China,93,0,,
989,into the,834,0,,
990,the national,179,0,,
991,high stakes,20,0,,
992,the Russia,137,0,,
993,make it,139,0,,
994,who was,755,0,,
995,the West,216,0,,
996,could be,729,0,,
997,that was,521,0,,
998,an alleged,93,0,,
999,Abu Dhabi,55,0,,
